id,date,league.season,teams.home.id,teams.home.name,teams.away.id,teams.away.name,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total,home_spread,CUMULATIVE_AVERAGES,home_avg_points_scored_so_far,home_avg_points_allowed_so_far,away_avg_points_scored_so_far,away_avg_points_allowed_so_far,L10_AVERAGES,home_avg_points_scored_L10,home_avg_points_allowed_L10,away_avg_points_scored_L10,away_avg_points_allowed_L10
372791,2024-01-21 23:00:00+00:00,2023-2024,161,Washington Wizards,139,Denver Nuggets,24,28,26,26,0.0,104,33,29,27,24,0.0,113,-9,AVERAGES:,115.20454545454545,124.18181818181819,115.58333333333333,110.9375,L10AVERAGES:,113.4,122.5,116.1,114.7
372792,2024-01-22 00:00:00+00:00,2023-2024,142,Houston Rockets,133,Boston Celtics,25,30,25,27,0.0,107,35,35,20,26,0.0,116,-9,AVERAGES:,112.41304347826087,110.73913043478261,120.19565217391305,109.95652173913044,L10AVERAGES:,111.2,118.9,119.4,112.2
372793,2024-01-22 01:00:00+00:00,2023-2024,155,Phoenix Suns,143,Indiana Pacers,33,32,26,26,0.0,117,25,36,22,27,0.0,110,7,AVERAGES:,116.8,114.17777777777778,124.20454545454545,122.97727272727273,L10AVERAGES:,117.8,113.3,121.9,119.5
372794,2024-01-22 03:00:00+00:00,2023-2024,145,Los Angeles Lakers,156,Portland Trail Blazers,36,31,36,31,0.0,134,31,23,33,23,0.0,110,24,AVERAGES:,113.72340425531915,116.93617021276596,108.11363636363636,117.29545454545455,L10AVERAGES:,114.1,120.4,101.5,121.3
372795,2024-01-23 00:00:00+00:00,2023-2024,140,Detroit Pistons,148,Milwaukee Bucks,30,26,29,28,0.0,113,30,28,31,33,0.0,122,-9,AVERAGES:,113.0,122.8913043478261,122.42222222222222,119.2,L10AVERAGES:,119.3,128.9,123.5,126.1
372796,2024-01-23 00:00:00+00:00,2023-2024,153,Orlando Magic,137,Cleveland Cavaliers,19,28,27,25,0.0,99,38,34,35,19,0.0,126,-27,AVERAGES:,111.43478260869566,110.41304347826087,113.11627906976744,109.83720930232558,L10AVERAGES:,107.8,110.3,118.7,104.2
372797,2024-01-23 00:00:00+00:00,2023-2024,154,Philadelphia 76ers,158,San Antonio Spurs,34,28,42,29,0.0,133,35,23,31,34,0.0,123,10,AVERAGES:,118.93333333333334,111.37777777777778,112.65957446808511,120.12765957446808,L10AVERAGES:,111.8,111.6,116.3,115.4
372798,2024-01-23 00:30:00+00:00,2023-2024,159,Toronto Raptors,146,Memphis Grizzlies,25,21,25,29,0.0,100,30,23,32,23,0.0,108,-8,AVERAGES:,114.84782608695652,115.45652173913044,108.63829787234043,113.93617021276596,L10AVERAGES:,117.0,121.1,111.3,112.9
372799,2024-01-23 01:00:00+00:00,2023-2024,149,Minnesota Timberwolves,135,Charlotte Hornets,34,35,38,18,0.0,125,32,32,28,36,0.0,128,-3,AVERAGES:,113.04347826086956,106.93478260869566,107.95454545454545,119.20454545454545,L10AVERAGES:,113.3,106.6,101.6,114.9
372800,2024-01-23 01:30:00+00:00,2023-2024,138,Dallas Mavericks,133,Boston Celtics,26,33,24,27,0.0,110,24,41,29,25,0.0,119,-9,AVERAGES:,117.44444444444444,116.64444444444445,120.1063829787234,109.8936170212766,L10AVERAGES:,117.6,116.6,118.7,110.2
372801,2024-01-23 02:00:00+00:00,2023-2024,155,Phoenix Suns,136,Chicago Bulls,22,27,34,32,0.0,115,37,29,24,23,0.0,113,2,AVERAGES:,116.80434782608695,114.08695652173913,110.38775510204081,112.10204081632654,L10AVERAGES:,118.3,113.6,112.9,111.9
372802,2024-01-23 03:00:00+00:00,2023-2024,157,Sacramento Kings,132,Atlanta Hawks,27,30,30,35,0.0,122,24,16,29,38,0.0,107,15,AVERAGES:,117.26666666666667,117.35555555555555,118.74468085106383,121.12765957446808,L10AVERAGES:,120.4,121.7,113.2,121.7
372803,2024-01-24 00:00:00+00:00,2023-2024,143,Indiana Pacers,139,Denver Nuggets,29,33,19,28,0.0,109,28,26,39,21,0.0,114,-5,AVERAGES:,123.88888888888889,122.84444444444445,115.53061224489795,110.79591836734694,L10AVERAGES:,118.7,118.2,118.1,113.2
372804,2024-01-24 00:30:00+00:00,2023-2024,134,Brooklyn Nets,151,New York Knicks,28,21,36,18,0.0,103,26,24,26,32,0.0,108,-5,AVERAGES:,114.4,116.04444444444445,114.6086956521739,110.67391304347827,L10AVERAGES:,108.9,114.6,114.9,100.4
372805,2024-01-24 01:00:00+00:00,2023-2024,150,New Orleans Pelicans,160,Utah Jazz,34,43,38,38,0.0,153,30,29,32,33,0.0,124,29,AVERAGES:,115.6,111.6,116.875,118.16666666666667,L10AVERAGES:,119.0,110.0,129.1,121.4
372806,2024-01-24 01:00:00+00:00,2023-2024,152,Oklahoma City Thunder,156,Portland Trail Blazers,38,20,30,23,0.0,111,28,38,20,23,0.0,109,2,AVERAGES:,121.59574468085107,114.02127659574468,108.15555555555555,117.66666666666667,L10AVERAGES:,122.6,115.6,103.7,123.8
372807,2024-01-24 03:00:00+00:00,2023-2024,144,Los Angeles Clippers,145,Los Angeles Lakers,35,42,29,21,0.0,127,29,35,33,19,0.0,116,11,AVERAGES:,116.33333333333333,111.08888888888889,114.14583333333333,116.79166666666667,L10AVERAGES:,121.6,111.7,116.6,118.5
372808,2024-01-25 00:00:00+00:00,2023-2024,140,Detroit Pistons,135,Charlotte Hornets,28,24,37,24,0.0,113,31,21,40,14,0.0,106,7,AVERAGES:,113.0,122.87234042553192,108.4,119.33333333333333,L10AVERAGES:,119.3,127.5,105.1,116.3
372809,2024-01-25 00:00:00+00:00,2023-2024,161,Washington Wizards,149,Minnesota Timberwolves,24,35,19,29,0.0,107,30,27,33,28,0.0,118,-11,AVERAGES:,114.95555555555555,123.93333333333334,113.29787234042553,107.38297872340425,L10AVERAGES:,111.2,120.8,115.2,107.7
372810,2024-01-25 00:30:00+00:00,2023-2024,147,Miami Heat,146,Memphis Grizzlies,22,20,26,28,0.0,96,21,28,33,23,0.0,105,-9,AVERAGES:,110.91666666666667,111.02083333333333,108.625,113.64583333333333,L10AVERAGES:,103.8,106.3,111.5,113.1
372812,2024-01-25 01:00:00+00:00,2023-2024,148,Milwaukee Bucks,137,Cleveland Cavaliers,32,29,32,33,0.0,126,28,23,28,37,0.0,116,10,AVERAGES:,122.41304347826087,119.06521739130434,113.4090909090909,109.5909090909091,L10AVERAGES:,124.4,125.2,120.0,103.1
372813,2024-01-25 01:00:00+00:00,2023-2024,142,Houston Rockets,156,Portland Trail Blazers,31,32,33,28,7.0,131,30,27,41,26,13.0,137,-6,AVERAGES:,112.29787234042553,110.85106382978724,108.17391304347827,117.52173913043478,L10AVERAGES:,110.7,120.4,104.9,122.3
372814,2024-01-25 01:30:00+00:00,2023-2024,138,Dallas Mavericks,155,Phoenix Suns,34,24,20,31,0.0,109,25,32,43,32,0.0,132,-23,AVERAGES:,117.28260869565217,116.69565217391305,116.76595744680851,114.06382978723404,L10AVERAGES:,115.4,116.3,118.9,116.1
372811,2024-01-25 02:30:00+00:00,2023-2024,158,San Antonio Spurs,152,Oklahoma City Thunder,28,24,24,38,0.0,114,35,28,37,40,0.0,140,-26,AVERAGES:,112.875,120.39583333333333,121.375,113.91666666666667,L10AVERAGES:,118.8,118.1,119.9,112.4
372815,2024-01-25 03:00:00+00:00,2023-2024,141,Golden State Warriors,132,Atlanta Hawks,38,31,32,33,0.0,134,31,37,24,20,0.0,112,22,AVERAGES:,117.66666666666667,118.04444444444445,118.5,121.14583333333333,L10AVERAGES:,117.3,125.0,109.8,120.1
372816,2024-01-26 00:00:00+00:00,2023-2024,143,Indiana Pacers,154,Philadelphia 76ers,34,39,37,24,0.0,134,25,36,28,33,0.0,122,12,AVERAGES:,123.56521739130434,122.65217391304348,119.23913043478261,111.6304347826087,L10AVERAGES:,114.6,118.0,115.9,113.4
372817,2024-01-26 00:00:00+00:00,2023-2024,161,Washington Wizards,160,Utah Jazz,29,27,22,30,0.0,108,36,28,34,25,0.0,123,-15,AVERAGES:,114.78260869565217,123.80434782608695,117.0204081632653,118.87755102040816,L10AVERAGES:,111.8,118.6,126.1,121.9
372818,2024-01-26 00:30:00+00:00,2023-2024,134,Brooklyn Nets,149,Minnesota Timberwolves,31,17,26,20,0.0,94,24,36,21,15,0.0,96,-2,AVERAGES:,114.15217391304348,115.8695652173913,113.39583333333333,107.375,L10AVERAGES:,108.4,113.0,114.8,108.9
372819,2024-01-26 00:30:00+00:00,2023-2024,147,Miami Heat,133,Boston Celtics,29,35,26,20,0.0,110,42,35,36,30,0.0,143,-33,AVERAGES:,110.61224489795919,110.89795918367346,120.08333333333333,109.89583333333333,L10AVERAGES:,102.4,107.2,118.0,111.5
372820,2024-01-26 00:30:00+00:00,2023-2024,151,New York Knicks,139,Denver Nuggets,33,29,36,24,0.0,122,21,20,25,18,0.0,84,38,AVERAGES:,114.46808510638297,110.51063829787235,115.5,110.76,L10AVERAGES:,114.1,100.7,118.4,114.8
372821,2024-01-26 03:00:00+00:00,2023-2024,141,Golden State Warriors,157,Sacramento Kings,32,40,29,32,0.0,133,40,35,29,30,0.0,134,-1,AVERAGES:,118.02173913043478,117.91304347826087,117.3695652173913,117.1304347826087,L10AVERAGES:,120.5,124.8,122.2,121.3
372822,2024-01-26 03:30:00+00:00,2023-2024,145,Los Angeles Lakers,136,Chicago Bulls,31,42,39,29,0.0,141,32,25,36,39,0.0,132,9,AVERAGES:,114.18367346938776,117.0,110.44,112.16,L10AVERAGES:,118.6,120.2,114.5,112.4
372825,2024-01-27 00:00:00+00:00,2023-2024,143,Indiana Pacers,155,Phoenix Suns,31,39,35,28,0.0,133,40,40,34,17,0.0,131,2,AVERAGES:,123.7872340425532,122.63829787234043,117.08333333333333,113.95833333333333,L10AVERAGES:,117.9,118.4,119.9,113.9
372823,2024-01-27 00:00:00+00:00,2023-2024,132,Atlanta Hawks,138,Dallas Mavericks,31,35,36,41,0.0,143,27,39,42,40,0.0,148,-5,AVERAGES:,118.36734693877551,121.40816326530613,117.1063829787234,117.02127659574468,L10AVERAGES:,109.4,118.5,117.3,116.8
372824,2024-01-27 00:00:00+00:00,2023-2024,135,Charlotte Hornets,142,Houston Rockets,28,25,25,26,0.0,104,30,25,44,39,0.0,138,-34,AVERAGES:,108.34782608695652,119.19565217391305,112.6875,111.39583333333333,L10AVERAGES:,104.6,117.2,114.3,121.9
372826,2024-01-27 00:30:00+00:00,2023-2024,159,Toronto Raptors,144,Los Angeles Clippers,20,32,29,26,0.0,107,29,37,29,32,0.0,127,-20,AVERAGES:,114.53191489361703,115.29787234042553,116.56521739130434,111.19565217391305,L10AVERAGES:,115.4,120.8,122.2,112.9
372827,2024-01-27 01:00:00+00:00,2023-2024,146,Memphis Grizzlies,153,Orlando Magic,31,37,22,17,0.0,107,31,28,25,22,0.0,106,1,AVERAGES:,108.55102040816327,113.28571428571429,111.17021276595744,110.74468085106383,L10AVERAGES:,110.9,111.1,104.2,109.1
372828,2024-01-27 01:00:00+00:00,2023-2024,148,Milwaukee Bucks,137,Cleveland Cavaliers,28,29,20,23,0.0,100,30,24,26,32,0.0,112,-12,AVERAGES:,122.48936170212765,119.0,113.46666666666667,109.95555555555555,L10AVERAGES:,124.0,122.6,120.5,103.8
372829,2024-01-27 01:00:00+00:00,2023-2024,150,New Orleans Pelicans,152,Oklahoma City Thunder,24,17,23,19,0.0,83,22,28,27,30,0.0,107,-24,AVERAGES:,116.41304347826087,111.8695652173913,121.75510204081633,113.91836734693878,L10AVERAGES:,123.1,113.9,122.4,111.4
372830,2024-01-27 02:30:00+00:00,2023-2024,158,San Antonio Spurs,156,Portland Trail Blazers,26,36,26,28,0.0,116,33,24,21,22,0.0,100,16,AVERAGES:,112.89795918367346,120.79591836734694,108.7872340425532,117.80851063829788,L10AVERAGES:,118.1,119.6,108.3,121.5
372831,2024-01-27 17:00:00+00:00,2023-2024,140,Detroit Pistons,161,Washington Wizards,33,30,22,19,0.0,104,36,25,26,31,0.0,118,-14,AVERAGES:,113.0,122.52083333333333,114.63829787234043,123.7872340425532,L10AVERAGES:,115.8,122.7,113.6,119.5
372832,2024-01-27 20:00:00+00:00,2023-2024,151,New York Knicks,147,Miami Heat,27,34,28,36,0.0,125,30,21,35,23,0.0,109,16,AVERAGES:,114.625,109.95833333333333,110.6,111.54,L10AVERAGES:,113.5,99.9,103.7,110.2
372833,2024-01-27 22:30:00+00:00,2023-2024,139,Denver Nuggets,154,Philadelphia 76ers,31,33,22,25,0.0,111,27,35,26,17,0.0,105,6,AVERAGES:,114.88235294117646,110.98039215686275,119.29787234042553,112.1063829787234,L10AVERAGES:,113.8,114.3,117.1,117.1
372834,2024-01-27 23:00:00+00:00,2023-2024,134,Brooklyn Nets,142,Houston Rockets,35,25,28,18,0.0,106,15,25,30,34,0.0,104,2,AVERAGES:,113.72340425531915,115.44680851063829,113.20408163265306,111.24489795918367,L10AVERAGES:,109.3,111.4,116.9,121.5
372835,2024-01-28 00:00:00+00:00,2023-2024,133,Boston Celtics,144,Los Angeles Clippers,21,18,21,36,0.0,96,26,29,36,24,0.0,115,-19,AVERAGES:,120.55102040816327,109.89795918367346,116.7872340425532,111.1063829787234,L10AVERAGES:,120.5,112.4,121.8,111.4
372836,2024-01-28 00:00:00+00:00,2023-2024,135,Charlotte Hornets,160,Utah Jazz,24,23,41,34,0.0,122,47,35,23,29,0.0,134,-12,AVERAGES:,108.25531914893617,119.59574468085107,117.14,118.66,L10AVERAGES:,105.9,120.6,128.7,120.1
372837,2024-01-28 01:00:00+00:00,2023-2024,148,Milwaukee Bucks,150,New Orleans Pelicans,36,39,37,29,0.0,141,32,31,24,30,0.0,117,24,AVERAGES:,122.02083333333333,118.85416666666667,115.70212765957447,111.76595744680851,L10AVERAGES:,121.5,121.7,119.7,114.0
372838,2024-01-28 01:30:00+00:00,2023-2024,141,Golden State Warriors,145,Los Angeles Lakers,30,33,36,19,26.0,144,33,35,23,27,27.0,145,-1,AVERAGES:,118.34042553191489,118.25531914893617,114.72,117.3,L10AVERAGES:,121.6,125.0,121.4,120.7
372839,2024-01-28 01:30:00+00:00,2023-2024,158,San Antonio Spurs,149,Minnesota Timberwolves,23,29,28,33,0.0,113,36,28,26,22,0.0,112,1,AVERAGES:,112.96,120.38,113.04081632653062,107.10204081632654,L10AVERAGES:,118.2,117.9,113.6,106.8
372840,2024-01-28 02:00:00+00:00,2023-2024,138,Dallas Mavericks,157,Sacramento Kings,25,24,26,40,0.0,115,29,34,31,26,0.0,120,-5,AVERAGES:,117.75,117.5625,117.72340425531915,117.46808510638297,L10AVERAGES:,119.5,121.4,121.8,121.1
372843,2024-01-28 19:10:00+00:00,2023-2024,140,Detroit Pistons,152,Oklahoma City Thunder,24,46,30,20,0.0,120,31,30,25,18,0.0,104,16,AVERAGES:,112.81632653061224,122.42857142857143,121.46,113.3,L10AVERAGES:,115.3,123.2,119.5,106.9
372841,2024-01-28 20:30:00+00:00,2023-2024,143,Indiana Pacers,146,Memphis Grizzlies,23,28,41,24,0.0,116,27,26,29,28,0.0,110,6,AVERAGES:,123.97916666666667,122.8125,108.52,113.14,L10AVERAGES:,117.9,118.4,108.9,110.4
372844,2024-01-28 23:00:00+00:00,2023-2024,153,Orlando Magic,155,Phoenix Suns,26,25,31,31,0.0,113,37,19,29,13,0.0,98,15,AVERAGES:,111.0625,110.66666666666667,117.36734693877551,114.34693877551021,L10AVERAGES:,102.6,107.8,121.7,117.5
372842,2024-01-28 23:00:00+00:00,2023-2024,132,Atlanta Hawks,159,Toronto Raptors,34,23,40,29,0.0,126,26,35,34,30,0.0,125,1,AVERAGES:,118.86,121.94,114.375,115.54166666666667,L10AVERAGES:,112.7,121.6,113.1,120.0
372845,2024-01-29 02:00:00+00:00,2023-2024,156,Portland Trail Blazers,136,Chicago Bulls,23,19,33,21,0.0,96,26,27,23,28,0.0,104,-8,AVERAGES:,108.60416666666667,117.77083333333333,110.86274509803921,112.72549019607843,L10AVERAGES:,104.9,120.4,117.7,114.9
372846,2024-01-30 00:00:00+00:00,2023-2024,135,Charlotte Hornets,151,New York Knicks,25,18,24,25,0.0,92,26,20,44,23,0.0,113,-21,AVERAGES:,108.54166666666667,119.89583333333333,114.83673469387755,109.93877551020408,L10AVERAGES:,106.9,122.1,113.9,100.3
372847,2024-01-30 00:00:00+00:00,2023-2024,137,Cleveland Cavaliers,144,Los Angeles Clippers,28,28,32,30,0.0,118,25,27,29,27,0.0,108,10,AVERAGES:,113.43478260869566,109.73913043478261,116.75,110.79166666666667,L10AVERAGES:,119.6,101.4,122.2,111.5
372848,2024-01-30 00:30:00+00:00,2023-2024,147,Miami Heat,155,Phoenix Suns,25,24,25,31,0.0,105,33,29,38,18,0.0,118,-13,AVERAGES:,110.56862745098039,111.80392156862744,116.98,114.32,L10AVERAGES:,102.6,111.4,120.0,116.7
372849,2024-01-30 00:30:00+00:00,2023-2024,134,Brooklyn Nets,160,Utah Jazz,43,28,33,43,0.0,147,28,29,30,27,0.0,114,33,AVERAGES:,113.5625,115.20833333333333,117.47058823529412,118.72549019607843,L10AVERAGES:,109.8,110.6,130.1,121.4
372850,2024-01-30 00:30:00+00:00,2023-2024,133,Boston Celtics,150,New Orleans Pelicans,25,25,31,37,0.0,118,36,24,27,25,0.0,112,6,AVERAGES:,120.06,110.0,115.72916666666667,112.375,L10AVERAGES:,117.0,110.6,121.9,117.0
372853,2024-01-30 01:00:00+00:00,2023-2024,152,Oklahoma City Thunder,149,Minnesota Timberwolves,28,19,30,24,0.0,101,29,20,24,34,0.0,107,-6,AVERAGES:,121.11764705882354,113.43137254901961,113.02,107.22,L10AVERAGES:,117.1,106.9,113.5,108.9
372851,2024-01-30 01:00:00+00:00,2023-2024,142,Houston Rockets,145,Los Angeles Lakers,42,36,30,27,0.0,135,31,29,24,35,0.0,119,16,AVERAGES:,113.02,111.14,115.31372549019608,117.82352941176471,L10AVERAGES:,116.0,120.1,125.3,124.8
372852,2024-01-30 01:00:00+00:00,2023-2024,146,Memphis Grizzlies,157,Sacramento Kings,33,17,21,23,0.0,94,18,29,28,28,0.0,103,-9,AVERAGES:,108.54901960784314,113.19607843137256,117.77083333333333,117.41666666666667,L10AVERAGES:,107.8,110.5,120.3,119.6
372854,2024-01-30 01:00:00+00:00,2023-2024,158,San Antonio Spurs,161,Washington Wizards,35,23,35,20,0.0,113,25,29,33,31,0.0,118,-5,AVERAGES:,112.96078431372548,120.2156862745098,114.70833333333333,123.375,L10AVERAGES:,116.5,118.3,114.9,117.8
372855,2024-01-30 01:30:00+00:00,2023-2024,138,Dallas Mavericks,153,Orlando Magic,26,35,35,35,0.0,131,35,42,12,40,0.0,129,2,AVERAGES:,117.6938775510204,117.61224489795919,111.10204081632654,110.40816326530613,L10AVERAGES:,117.1,123.1,102.2,106.6
372856,2024-01-30 02:00:00+00:00,2023-2024,139,Denver Nuggets,148,Milwaukee Bucks,25,31,26,31,0.0,113,26,30,19,32,0.0,107,6,AVERAGES:,114.8076923076923,110.86538461538461,122.40816326530613,118.81632653061224,L10AVERAGES:,112.9,112.6,124.8,122.2
372857,2024-01-30 03:00:00+00:00,2023-2024,156,Portland Trail Blazers,154,Philadelphia 76ers,20,38,36,36,0.0,130,28,27,22,27,0.0,104,26,AVERAGES:,108.34693877551021,117.48979591836735,119.0,112.08333333333333,L10AVERAGES:,106.1,119.6,118.4,115.4
372858,2024-01-31 00:30:00+00:00,2023-2024,151,New York Knicks,160,Utah Jazz,29,28,36,25,0.0,118,22,27,24,30,0.0,103,15,AVERAGES:,114.8,109.58,117.40384615384616,119.26923076923077,L10AVERAGES:,114.0,101.1,128.3,124.5
372859,2024-01-31 00:30:00+00:00,2023-2024,133,Boston Celtics,143,Indiana Pacers,36,45,25,23,0.0,129,26,40,37,21,0.0,124,5,AVERAGES:,120.01960784313725,110.03921568627452,123.81632653061224,122.55102040816327,L10AVERAGES:,116.1,109.8,118.3,119.0
372860,2024-01-31 00:30:00+00:00,2023-2024,132,Atlanta Hawks,145,Los Angeles Lakers,36,31,36,35,0.0,138,29,27,32,34,0.0,122,16,AVERAGES:,119.0,122.0,115.38461538461539,118.15384615384616,L10AVERAGES:,111.4,120.9,124.0,125.2
372861,2024-01-31 01:00:00+00:00,2023-2024,136,Chicago Bulls,159,Toronto Raptors,31,32,26,18,0.0,107,27,26,37,28,0.0,118,-11,AVERAGES:,110.73076923076923,112.40384615384616,114.59183673469387,115.75510204081633,L10AVERAGES:,117.7,115.4,112.3,120.8
372862,2024-01-31 03:00:00+00:00,2023-2024,141,Golden State Warriors,154,Philadelphia 76ers,23,29,34,33,0.0,119,28,22,27,30,0.0,107,12,AVERAGES:,118.875,118.8125,118.6938775510204,112.44897959183673,L10AVERAGES:,123.9,128.0,117.9,116.4
372863,2024-02-01 00:00:00+00:00,2023-2024,135,Charlotte Hornets,136,Chicago Bulls,27,32,27,24,0.0,110,28,29,29,31,0.0,117,-7,AVERAGES:,108.20408163265306,119.75510204081633,110.66037735849056,112.50943396226415,L10AVERAGES:,106.3,121.1,116.5,116.0
372864,2024-02-01 00:00:00+00:00,2023-2024,137,Cleveland Cavaliers,140,Detroit Pistons,30,34,32,32,0.0,128,23,34,34,30,0.0,121,7,AVERAGES:,113.53191489361703,109.70212765957447,112.96,122.06,L10AVERAGES:,117.4,102.1,115.9,120.5
372865,2024-02-01 00:00:00+00:00,2023-2024,161,Washington Wizards,144,Los Angeles Clippers,35,25,19,30,0.0,109,37,29,40,19,0.0,125,-16,AVERAGES:,114.77551020408163,123.16326530612245,116.57142857142857,110.93877551020408,L10AVERAGES:,113.9,115.5,122.7,112.7
372867,2024-02-01 00:30:00+00:00,2023-2024,147,Miami Heat,157,Sacramento Kings,28,31,31,25,0.0,115,22,33,29,22,0.0,106,9,AVERAGES:,110.46153846153847,111.92307692307692,117.46938775510205,116.93877551020408,L10AVERAGES:,101.1,110.4,120.6,115.7
372868,2024-02-01 01:00:00+00:00,2023-2024,158,San Antonio Spurs,153,Orlando Magic,30,21,21,26,0.0,98,27,30,34,17,0.0,108,-10,AVERAGES:,112.96153846153847,120.17307692307692,111.46,110.82,L10AVERAGES:,114.3,120.2,105.9,108.4
372869,2024-02-01 01:00:00+00:00,2023-2024,142,Houston Rockets,150,New Orleans Pelicans,25,29,25,20,0.0,99,33,28,23,26,0.0,110,-11,AVERAGES:,113.45098039215686,111.29411764705883,115.65306122448979,112.48979591836735,L10AVERAGES:,117.6,119.6,119.8,118.8
372870,2024-02-01 01:00:00+00:00,2023-2024,149,Minnesota Timberwolves,138,Dallas Mavericks,24,28,31,38,0.0,121,21,27,22,17,0.0,87,34,AVERAGES:,112.90196078431373,107.09803921568627,117.96,117.84,L10AVERAGES:,112.2,106.3,118.7,125.2
372871,2024-02-01 01:00:00+00:00,2023-2024,152,Oklahoma City Thunder,139,Denver Nuggets,19,28,26,32,0.0,105,28,23,21,28,0.0,100,5,AVERAGES:,120.73076923076923,113.3076923076923,114.77358490566037,110.79245283018868,L10AVERAGES:,113.3,109.9,111.1,111.9
372866,2024-02-01 01:30:00+00:00,2023-2024,134,Brooklyn Nets,155,Phoenix Suns,30,31,26,33,0.0,120,30,34,42,30,0.0,136,-16,AVERAGES:,114.24489795918367,115.18367346938776,117.0,114.13725490196079,L10AVERAGES:,112.1,110.5,120.7,113.4
372872,2024-02-01 03:00:00+00:00,2023-2024,156,Portland Trail Blazers,148,Milwaukee Bucks,37,30,29,23,0.0,119,38,27,26,25,0.0,116,3,AVERAGES:,108.78,117.22,122.1,118.7,L10AVERAGES:,111.4,116.1,123.9,120.3
372873,2024-02-02 00:30:00+00:00,2023-2024,133,Boston Celtics,145,Los Angeles Lakers,25,21,32,27,0.0,105,28,32,28,26,0.0,114,-9,AVERAGES:,120.1923076923077,110.3076923076923,115.50943396226415,118.52830188679245,L10AVERAGES:,118.8,108.7,125.3,126.3
372874,2024-02-02 00:30:00+00:00,2023-2024,151,New York Knicks,143,Indiana Pacers,26,25,28,30,0.0,109,36,22,26,21,0.0,105,4,AVERAGES:,114.86274509803921,109.45098039215686,123.82,122.68,L10AVERAGES:,113.4,98.6,118.1,121.1
372876,2024-02-02 01:00:00+00:00,2023-2024,146,Memphis Grizzlies,137,Cleveland Cavaliers,27,31,22,21,0.0,101,27,24,30,27,0.0,108,-7,AVERAGES:,108.26923076923077,113.0,113.83333333333333,109.9375,L10AVERAGES:,105.2,110.5,118.8,105.2
372875,2024-02-02 03:00:00+00:00,2023-2024,160,Utah Jazz,154,Philadelphia 76ers,32,29,32,31,0.0,124,39,32,22,34,0.0,127,-3,AVERAGES:,117.13207547169812,119.24528301886792,118.46,112.58,L10AVERAGES:,126.2,125.2,115.4,114.4
372878,2024-02-03 00:00:00+00:00,2023-2024,140,Detroit Pistons,144,Los Angeles Clippers,33,26,31,35,0.0,125,27,38,36,35,0.0,136,-11,AVERAGES:,113.11764705882354,122.17647058823529,116.74,110.9,L10AVERAGES:,117.0,120.2,121.4,112.5
372877,2024-02-03 00:00:00+00:00,2023-2024,161,Washington Wizards,147,Miami Heat,33,26,15,28,0.0,102,31,25,31,23,0.0,110,-8,AVERAGES:,114.66,123.2,110.54716981132076,111.81132075471699,L10AVERAGES:,114.4,116.8,102.7,111.4
372879,2024-02-03 00:30:00+00:00,2023-2024,132,Atlanta Hawks,155,Phoenix Suns,33,33,34,29,0.0,129,30,33,32,25,0.0,120,9,AVERAGES:,119.36538461538461,122.0,117.36538461538461,114.25,L10AVERAGES:,114.4,120.5,121.6,114.5
372880,2024-02-03 00:30:00+00:00,2023-2024,143,Indiana Pacers,157,Sacramento Kings,39,25,24,34,0.0,122,38,33,28,34,0.0,133,-11,AVERAGES:,123.45098039215686,122.41176470588235,117.24,116.9,L10AVERAGES:,117.7,120.3,118.1,116.2
372881,2024-02-03 01:00:00+00:00,2023-2024,142,Houston Rockets,159,Toronto Raptors,37,29,36,33,0.0,135,23,24,25,34,0.0,106,29,AVERAGES:,113.17307692307692,111.26923076923077,114.66,115.58,L10AVERAGES:,116.3,119.6,111.0,118.3
372882,2024-02-03 01:00:00+00:00,2023-2024,146,Memphis Grizzlies,141,Golden State Warriors,23,24,26,28,0.0,101,24,33,28,36,0.0,121,-20,AVERAGES:,108.13207547169812,112.90566037735849,118.87755102040816,118.57142857142857,L10AVERAGES:,103.4,108.5,123.1,125.7
372883,2024-02-03 01:00:00+00:00,2023-2024,149,Minnesota Timberwolves,153,Orlando Magic,38,21,29,18,0.0,106,26,28,26,28,0.0,108,-2,AVERAGES:,113.0576923076923,106.71153846153847,111.3921568627451,110.56862745098039,L10AVERAGES:,112.7,105.7,107.1,108.3
372884,2024-02-03 01:00:00+00:00,2023-2024,152,Oklahoma City Thunder,135,Charlotte Hornets,39,34,32,21,0.0,126,19,23,30,34,0.0,106,20,AVERAGES:,120.43396226415095,113.05660377358491,108.24,119.7,L10AVERAGES:,112.6,109.9,107.4,119.3
372885,2024-02-03 01:00:00+00:00,2023-2024,158,San Antonio Spurs,150,New Orleans Pelicans,33,32,23,25,0.0,113,24,34,30,26,0.0,114,-1,AVERAGES:,112.67924528301887,119.94339622641509,115.54,112.22,L10AVERAGES:,112.5,118.8,116.7,118.2
372886,2024-02-03 02:00:00+00:00,2023-2024,139,Denver Nuggets,156,Portland Trail Blazers,33,26,33,28,0.0,120,20,35,29,24,0.0,108,12,AVERAGES:,114.5,110.68518518518519,108.98039215686275,117.19607843137256,L10AVERAGES:,110.0,110.0,114.0,116.1
