id,date,time,timestamp,timezone,stage,week,status.long,status.short,status.timer,league.id,league.name,league.type,league.season,league.logo,country.id,country.name,country.code,country.flag,teams.home.id,teams.home.name,teams.home.logo,teams.away.id,teams.away.name,teams.away.logo,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total
372216,2023-10-14T19:30:00+00:00,19:30,1697311800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,28,26,28,28,,110,21,15,35,34,,105
372217,2023-10-14T23:30:00+00:00,23:30,1697326200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,30,24,30,28,,112,28,29,27,37,,121
372218,2023-10-15T01:00:00+00:00,01:00,1697331600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,40,35,36,27,,138,34,28,35,36,,133
372219,2023-10-15T21:00:00+00:00,21:00,1697403600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,29,38,31,19,,117,27,34,26,28,,115
372220,2023-10-15T22:00:00+00:00,22:00,1697407200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,27,31,40,34,,132,31,37,33,23,,124
372221,2023-10-15T23:00:00+00:00,23:00,1697410800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,29,24,26,18,,97,28,28,30,22,,108
372222,2023-10-16T01:00:00+00:00,01:00,1697418000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,25,34,28,29,,116,24,28,25,25,,102
372223,2023-10-16T01:30:00+00:00,01:30,1697419800,UTC,,,After Over Time,AOT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,38,21,24,28,4.0,115,25,31,27,28,10.0,121
372224,2023-10-16T23:00:00+00:00,23:00,1697497200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,30,43,21,22,,116,31,15,35,31,,112
372225,2023-10-16T23:30:00+00:00,23:30,1697499000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,21,30,32,36,,119,34,34,28,31,,127
372226,2023-10-17T00:00:00+00:00,00:00,1697500800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,35,17,24,13,,89,26,17,20,36,,99
372227,2023-10-17T02:00:00+00:00,02:00,1697508000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,156,Portland Trail Blazers,https://media.api-sports.io/basketball/teams/156.png,36,40,23,18,,117,23,31,25,27,,106
372228,2023-10-17T23:00:00+00:00,23:00,1697583600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,150,New Orleans Pelicans,https://media.api-sports.io/basketball/teams/150.png,26,29,21,16,,92,25,28,24,27,,104
372229,2023-10-17T23:30:00+00:00,23:30,1697585400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,41,37,22,23,,123,30,30,28,22,,110
372230,2023-10-18T00:00:00+00:00,00:00,1697587200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,25,26,26,25,,102,23,31,22,30,,106
372231,2023-10-18T00:00:00+00:00,00:00,1697587200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,27,32,37,28,,124,19,35,23,24,,101
372232,2023-10-18T02:30:00+00:00,02:30,1697596200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,25,35,31,25,,116,25,26,21,31,,103
372233,2023-10-18T23:30:00+00:00,23:30,1697671800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,151,New York Knicks,https://media.api-sports.io/basketball/teams/151.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,31,21,30,24,,106,29,36,30,36,,131
372234,2023-10-18T23:30:00+00:00,23:30,1697671800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,134,Brooklyn Nets,https://media.api-sports.io/basketball/teams/134.png,34,25,18,27,,104,29,29,21,28,,107
372235,2023-10-19T00:00:00+00:00,00:00,1697673600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,32,28,23,34,,117,13,31,31,28,,103
372236,2023-10-19T02:00:00+00:00,02:00,1697680800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,22,27,27,40,,116,23,33,33,26,,115
372237,2023-10-19T23:00:00+00:00,23:00,1697756400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,135,Charlotte Hornets,https://media.api-sports.io/basketball/teams/135.png,133,Boston Celtics,https://media.api-sports.io/basketball/teams/133.png,19,21,25,34,,99,34,32,34,27,,127
372238,2023-10-20T00:00:00+00:00,00:00,1697760000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,136,Chicago Bulls,https://media.api-sports.io/basketball/teams/136.png,149,Minnesota Timberwolves,https://media.api-sports.io/basketball/teams/149.png,20,31,25,29,,105,28,24,36,26,,114
372239,2023-10-20T00:00:00+00:00,00:00,1697760000,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,152,Oklahoma City Thunder,https://media.api-sports.io/basketball/teams/152.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,23,31,36,26,,116,27,22,39,30,,118
372240,2023-10-20T02:00:00+00:00,02:00,1697767200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,144,Los Angeles Clippers,https://media.api-sports.io/basketball/teams/144.png,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,23,30,18,19,,90,24,29,25,25,,103
372241,2023-10-20T02:00:00+00:00,02:00,1697767200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,20,38,15,27,,100,24,30,35,34,,123
372242,2023-10-20T02:00:00+00:00,02:00,1697767200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,157,Sacramento Kings,https://media.api-sports.io/basketball/teams/157.png,160,Utah Jazz,https://media.api-sports.io/basketball/teams/160.png,27,27,25,37,,116,26,23,36,28,,113
372243,2023-10-20T23:00:00+00:00,23:00,1697842800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,154,Philadelphia 76ers,https://media.api-sports.io/basketball/teams/154.png,132,Atlanta Hawks,https://media.api-sports.io/basketball/teams/132.png,24,25,38,33,,120,25,36,30,15,,106
372244,2023-10-20T23:00:00+00:00,23:00,1697842800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,143,Indiana Pacers,https://media.api-sports.io/basketball/teams/143.png,137,Cleveland Cavaliers,https://media.api-sports.io/basketball/teams/137.png,26,30,27,26,,109,26,25,29,24,,104
372245,2023-10-20T23:30:00+00:00,23:30,1697844600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,159,Toronto Raptors,https://media.api-sports.io/basketball/teams/159.png,161,Washington Wizards,https://media.api-sports.io/basketball/teams/161.png,31,27,43,33,,134,24,28,22,24,,98
372246,2023-10-21T00:00:00+00:00,00:00,1697846400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,138,Dallas Mavericks,https://media.api-sports.io/basketball/teams/138.png,140,Detroit Pistons,https://media.api-sports.io/basketball/teams/140.png,40,19,32,23,,114,27,25,18,34,,104
372247,2023-10-21T00:00:00+00:00,00:00,1697846400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,147,Miami Heat,https://media.api-sports.io/basketball/teams/147.png,30,36,15,29,,110,31,21,19,33,,104
372248,2023-10-21T00:00:00+00:00,00:00,1697846400,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,148,Milwaukee Bucks,https://media.api-sports.io/basketball/teams/148.png,146,Memphis Grizzlies,https://media.api-sports.io/basketball/teams/146.png,29,23,33,39,,124,23,35,36,22,,116
372249,2023-10-21T02:00:00+00:00,02:00,1697853600,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,158,San Antonio Spurs,https://media.api-sports.io/basketball/teams/158.png,35,28,28,26,,117,44,28,26,24,,122
372250,2023-10-24T23:30:00+00:00,23:30,1698190200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,139,Denver Nuggets,https://media.api-sports.io/basketball/teams/139.png,145,Los Angeles Lakers,https://media.api-sports.io/basketball/teams/145.png,34,29,24,32,,119,20,34,26,27,,107
372251,2023-10-25T02:00:00+00:00,02:00,1698199200,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,141,Golden State Warriors,https://media.api-sports.io/basketball/teams/141.png,155,Phoenix Suns,https://media.api-sports.io/basketball/teams/155.png,28,18,40,18,,104,28,33,19,28,,108
372252,2023-10-25T23:00:00+00:00,23:00,1698274800,UTC,,,Game Finished,FT,,12,NBA,League,2023-2024,https://media.api-sports.io/basketball/leagues/12.png,5,USA,US,https://media.api-sports.io/flags/us.svg,153,Orlando Magic,https://media.api-sports.io/basketball/teams/153.png,142,Houston Rockets,https://media.api-sports.io/basketball/teams/142.png,29,25,33,29,,116,20,23,26,17,,86
