Game ID,Home Team,Away Team,Commence Time,Bookmaker,Outcome Name,Point,Price,Timestamp
597402cbd6925e47b157a09f3ca92188,Los Angeles Lakers,Phoenix Suns,2024-01-12T03:10:00Z,FanDuel,Los Angeles Lakers,-2.0,1.91,2024-01-10T23:55:39Z
597402cbd6925e47b157a09f3ca92188,Los Angeles Lakers,Phoenix Suns,2024-01-12T03:10:00Z,FanDuel,Phoenix Suns,2.0,1.91,2024-01-10T23:55:39Z
f0d5f42035ceac1cb59f85f8a328bfc4,Milwaukee Bucks,Boston Celtics,2024-01-12T00:40:00Z,FanDuel,Boston Celtics,6.0,1.89,2024-01-11T11:55:39Z
f0d5f42035ceac1cb59f85f8a328bfc4,Milwaukee Bucks,Boston Celtics,2024-01-12T00:40:00Z,FanDuel,Milwaukee Bucks,-6.0,1.93,2024-01-11T11:55:39Z
b918615a8bf9ea1e1bb49217e1a9abc8,Oklahoma City Thunder,Portland Trail Blazers,2024-01-12T01:10:00Z,FanDuel,Oklahoma City Thunder,-13.0,1.91,2024-01-11T11:55:39Z
b918615a8bf9ea1e1bb49217e1a9abc8,Oklahoma City Thunder,Portland Trail Blazers,2024-01-12T01:10:00Z,FanDuel,Portland Trail Blazers,13.0,1.91,2024-01-11T11:55:39Z
b322ad4c29ce1526d4a4e107c550e10c,Dallas Mavericks,New York Knicks,2024-01-12T01:40:00Z,FanDuel,Dallas Mavericks,4.5,1.91,2024-01-11T11:55:39Z
b322ad4c29ce1526d4a4e107c550e10c,Dallas Mavericks,New York Knicks,2024-01-12T01:40:00Z,FanDuel,New York Knicks,-4.5,1.91,2024-01-11T11:55:39Z
597402cbd6925e47b157a09f3ca92188,Los Angeles Lakers,Phoenix Suns,2024-01-12T03:10:00Z,FanDuel,Los Angeles Lakers,-1.0,1.91,2024-01-11T11:55:39Z
597402cbd6925e47b157a09f3ca92188,Los Angeles Lakers,Phoenix Suns,2024-01-12T03:10:00Z,FanDuel,Phoenix Suns,1.0,1.91,2024-01-11T11:55:39Z
f0d5f42035ceac1cb59f85f8a328bfc4,Milwaukee Bucks,Boston Celtics,2024-01-12T00:40:00Z,FanDuel,Boston Celtics,2.5,1.89,2024-01-11T23:55:39Z
f0d5f42035ceac1cb59f85f8a328bfc4,Milwaukee Bucks,Boston Celtics,2024-01-12T00:40:00Z,FanDuel,Milwaukee Bucks,-2.5,1.93,2024-01-11T23:55:39Z
b322ad4c29ce1526d4a4e107c550e10c,Dallas Mavericks,New York Knicks,2024-01-12T01:40:00Z,FanDuel,Dallas Mavericks,5.0,1.91,2024-01-11T23:55:39Z
b322ad4c29ce1526d4a4e107c550e10c,Dallas Mavericks,New York Knicks,2024-01-12T01:40:00Z,FanDuel,New York Knicks,-5.0,1.91,2024-01-11T23:55:39Z
4fab380b9dd73c58f8c04955d5d50e0a,Atlanta Hawks,Indiana Pacers,2024-01-13T00:40:00Z,FanDuel,Atlanta Hawks,-6.0,1.94,2024-01-11T23:55:39Z
4fab380b9dd73c58f8c04955d5d50e0a,Atlanta Hawks,Indiana Pacers,2024-01-13T00:40:00Z,FanDuel,Indiana Pacers,6.0,1.88,2024-01-11T23:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Detroit Pistons,8.0,1.91,2024-01-11T23:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Houston Rockets,-8.0,1.91,2024-01-11T23:55:39Z
4bb33f9e087fe09ec3e761654d2a9c9b,Philadelphia 76ers,Sacramento Kings,2024-01-13T00:40:00Z,FanDuel,Philadelphia 76ers,-1.0,1.93,2024-01-11T23:55:39Z
4bb33f9e087fe09ec3e761654d2a9c9b,Philadelphia 76ers,Sacramento Kings,2024-01-13T00:40:00Z,FanDuel,Sacramento Kings,1.0,1.89,2024-01-11T23:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Chicago Bulls,-3.0,1.91,2024-01-11T23:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Golden State Warriors,3.0,1.91,2024-01-11T23:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Miami Heat,-3.0,1.91,2024-01-11T23:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Orlando Magic,3.0,1.91,2024-01-11T23:55:39Z
4fab380b9dd73c58f8c04955d5d50e0a,Atlanta Hawks,Indiana Pacers,2024-01-13T00:40:00Z,FanDuel,Atlanta Hawks,-5.5,1.89,2024-01-12T11:55:39Z
4fab380b9dd73c58f8c04955d5d50e0a,Atlanta Hawks,Indiana Pacers,2024-01-13T00:40:00Z,FanDuel,Indiana Pacers,5.5,1.93,2024-01-12T11:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Detroit Pistons,7.5,1.89,2024-01-12T11:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Houston Rockets,-7.5,1.93,2024-01-12T11:55:39Z
2fa856835cd06f3735716b1eaa3bcd74,San Antonio Spurs,Charlotte Hornets,2024-01-13T01:10:00Z,FanDuel,Charlotte Hornets,1.5,1.91,2024-01-12T11:55:39Z
2fa856835cd06f3735716b1eaa3bcd74,San Antonio Spurs,Charlotte Hornets,2024-01-13T01:10:00Z,FanDuel,San Antonio Spurs,-1.5,1.91,2024-01-12T11:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Chicago Bulls,-3.5,1.91,2024-01-12T11:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Golden State Warriors,3.5,1.91,2024-01-12T11:55:39Z
83613911db631a4b3785533973cd8f4c,Memphis Grizzlies,Los Angeles Clippers,2024-01-13T01:10:00Z,FanDuel,Los Angeles Clippers,-7.5,1.89,2024-01-12T11:55:39Z
83613911db631a4b3785533973cd8f4c,Memphis Grizzlies,Los Angeles Clippers,2024-01-13T01:10:00Z,FanDuel,Memphis Grizzlies,7.5,1.93,2024-01-12T11:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Miami Heat,-3.5,1.91,2024-01-12T11:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Orlando Magic,3.5,1.91,2024-01-12T11:55:39Z
121ebd3a072821211dabd422a7d06ebe,Minnesota Timberwolves,Portland Trail Blazers,2024-01-13T01:10:00Z,FanDuel,Minnesota Timberwolves,-15.0,1.93,2024-01-12T11:55:39Z
121ebd3a072821211dabd422a7d06ebe,Minnesota Timberwolves,Portland Trail Blazers,2024-01-13T01:10:00Z,FanDuel,Portland Trail Blazers,15.0,1.89,2024-01-12T11:55:39Z
3f5db4bbf2bb60dbbe5b5740f8ae3de1,Utah Jazz,Toronto Raptors,2024-01-13T02:40:00Z,FanDuel,Toronto Raptors,2.5,1.91,2024-01-12T11:55:39Z
3f5db4bbf2bb60dbbe5b5740f8ae3de1,Utah Jazz,Toronto Raptors,2024-01-13T02:40:00Z,FanDuel,Utah Jazz,-2.5,1.91,2024-01-12T11:55:39Z
a24d41baaf3c2b2278c3b32989925a91,Denver Nuggets,New Orleans Pelicans,2024-01-13T03:00:00Z,FanDuel,Denver Nuggets,-8.5,1.93,2024-01-12T11:55:39Z
a24d41baaf3c2b2278c3b32989925a91,Denver Nuggets,New Orleans Pelicans,2024-01-13T03:00:00Z,FanDuel,New Orleans Pelicans,8.5,1.89,2024-01-12T11:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Detroit Pistons,9.0,1.91,2024-01-12T23:55:39Z
ce0b77647dc843d0c6a6e26fb1e85310,Detroit Pistons,Houston Rockets,2024-01-13T00:40:00Z,FanDuel,Houston Rockets,-9.0,1.91,2024-01-12T23:55:39Z
2fa856835cd06f3735716b1eaa3bcd74,San Antonio Spurs,Charlotte Hornets,2024-01-13T01:10:00Z,FanDuel,Charlotte Hornets,2.5,1.89,2024-01-12T23:55:39Z
2fa856835cd06f3735716b1eaa3bcd74,San Antonio Spurs,Charlotte Hornets,2024-01-13T01:10:00Z,FanDuel,San Antonio Spurs,-2.5,1.93,2024-01-12T23:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Chicago Bulls,-2.5,1.89,2024-01-12T23:55:39Z
c3e42ca6fea8f85a0f7b85c60e992dcb,Chicago Bulls,Golden State Warriors,2024-01-13T01:10:00Z,FanDuel,Golden State Warriors,2.5,1.93,2024-01-12T23:55:39Z
83613911db631a4b3785533973cd8f4c,Memphis Grizzlies,Los Angeles Clippers,2024-01-13T01:10:00Z,FanDuel,Los Angeles Clippers,-8.5,1.89,2024-01-12T23:55:39Z
83613911db631a4b3785533973cd8f4c,Memphis Grizzlies,Los Angeles Clippers,2024-01-13T01:10:00Z,FanDuel,Memphis Grizzlies,8.5,1.93,2024-01-12T23:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Miami Heat,-1.5,1.89,2024-01-12T23:55:39Z
eccf1cca8b563fda49cddb5f2eb60263,Miami Heat,Orlando Magic,2024-01-13T01:10:00Z,FanDuel,Orlando Magic,1.5,1.93,2024-01-12T23:55:39Z
121ebd3a072821211dabd422a7d06ebe,Minnesota Timberwolves,Portland Trail Blazers,2024-01-13T01:10:00Z,FanDuel,Minnesota Timberwolves,-16.0,1.93,2024-01-12T23:55:39Z
121ebd3a072821211dabd422a7d06ebe,Minnesota Timberwolves,Portland Trail Blazers,2024-01-13T01:10:00Z,FanDuel,Portland Trail Blazers,16.0,1.89,2024-01-12T23:55:39Z
a24d41baaf3c2b2278c3b32989925a91,Denver Nuggets,New Orleans Pelicans,2024-01-13T03:00:00Z,FanDuel,Denver Nuggets,-5.5,1.89,2024-01-12T23:55:39Z
a24d41baaf3c2b2278c3b32989925a91,Denver Nuggets,New Orleans Pelicans,2024-01-13T03:00:00Z,FanDuel,New Orleans Pelicans,5.5,1.93,2024-01-12T23:55:39Z
f4579f1385cb7e5b8b922a2212c35db9,Boston Celtics,Houston Rockets,2024-01-14T00:00:00Z,FanDuel,Boston Celtics,-15.0,1.93,2024-01-12T23:55:39Z
f4579f1385cb7e5b8b922a2212c35db9,Boston Celtics,Houston Rockets,2024-01-14T00:00:00Z,FanDuel,Houston Rockets,15.0,1.89,2024-01-12T23:55:39Z
89a696e249158eb8f3e1bca2c93fc23f,Atlanta Hawks,Washington Wizards,2024-01-14T00:30:00Z,FanDuel,Atlanta Hawks,-8.0,1.91,2024-01-12T23:55:39Z
89a696e249158eb8f3e1bca2c93fc23f,Atlanta Hawks,Washington Wizards,2024-01-14T00:30:00Z,FanDuel,Washington Wizards,8.0,1.91,2024-01-12T23:55:39Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:00:00Z,FanDuel,Golden State Warriors,11.0,1.93,2024-01-12T23:55:39Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:00:00Z,FanDuel,Milwaukee Bucks,-11.0,1.89,2024-01-12T23:55:39Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:00:00Z,FanDuel,Memphis Grizzlies,7.0,1.89,2024-01-12T23:55:39Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:00:00Z,FanDuel,New York Knicks,-7.0,1.93,2024-01-12T23:55:39Z
2b581f4145cc3bf8240f91a73b03c73d,Oklahoma City Thunder,Orlando Magic,2024-01-14T01:00:00Z,FanDuel,Oklahoma City Thunder,-11.5,1.91,2024-01-12T23:55:39Z
2b581f4145cc3bf8240f91a73b03c73d,Oklahoma City Thunder,Orlando Magic,2024-01-14T01:00:00Z,FanDuel,Orlando Magic,11.5,1.91,2024-01-12T23:55:39Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:30:00Z,FanDuel,Chicago Bulls,-5.0,1.91,2024-01-12T23:55:39Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:30:00Z,FanDuel,San Antonio Spurs,5.0,1.91,2024-01-12T23:55:39Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:30:00Z,FanDuel,Los Angeles Lakers,-2.5,1.93,2024-01-12T23:55:39Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:30:00Z,FanDuel,Utah Jazz,2.5,1.89,2024-01-12T23:55:39Z
89a696e249158eb8f3e1bca2c93fc23f,Atlanta Hawks,Washington Wizards,2024-01-14T00:40:00Z,FanDuel,Atlanta Hawks,-7.0,1.91,2024-01-13T11:55:40Z
89a696e249158eb8f3e1bca2c93fc23f,Atlanta Hawks,Washington Wizards,2024-01-14T00:40:00Z,FanDuel,Washington Wizards,7.0,1.91,2024-01-13T11:55:40Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:10:00Z,FanDuel,Golden State Warriors,11.5,1.93,2024-01-13T11:55:40Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:10:00Z,FanDuel,Milwaukee Bucks,-11.5,1.89,2024-01-13T11:55:40Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:10:00Z,FanDuel,Memphis Grizzlies,8.5,1.89,2024-01-13T11:55:40Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:10:00Z,FanDuel,New York Knicks,-8.5,1.93,2024-01-13T11:55:40Z
df4517fdc70f0214d7fce0881f0be3fa,Dallas Mavericks,New Orleans Pelicans,2024-01-14T01:30:00Z,FanDuel,Dallas Mavericks,-2.5,1.93,2024-01-13T11:55:40Z
df4517fdc70f0214d7fce0881f0be3fa,Dallas Mavericks,New Orleans Pelicans,2024-01-14T01:30:00Z,FanDuel,New Orleans Pelicans,2.5,1.89,2024-01-13T11:55:40Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:40:00Z,FanDuel,Chicago Bulls,-6.0,1.93,2024-01-13T11:55:40Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:40:00Z,FanDuel,San Antonio Spurs,6.0,1.89,2024-01-13T11:55:40Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:40:00Z,FanDuel,Los Angeles Lakers,-2.0,1.91,2024-01-13T11:55:40Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:40:00Z,FanDuel,Utah Jazz,2.0,1.91,2024-01-13T11:55:40Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:10:00Z,FanDuel,Golden State Warriors,14.0,1.89,2024-01-13T23:55:38Z
035a3b79c8fd09518208e5db87e931bd,Milwaukee Bucks,Golden State Warriors,2024-01-14T01:10:00Z,FanDuel,Milwaukee Bucks,-14.0,1.93,2024-01-13T23:55:38Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:10:00Z,FanDuel,Memphis Grizzlies,11.0,1.93,2024-01-13T23:55:38Z
0fbace228d4a69d6ca70feb4ce9ebb10,Memphis Grizzlies,New York Knicks,2024-01-14T01:10:00Z,FanDuel,New York Knicks,-11.0,1.89,2024-01-13T23:55:38Z
df4517fdc70f0214d7fce0881f0be3fa,Dallas Mavericks,New Orleans Pelicans,2024-01-14T01:30:00Z,FanDuel,Dallas Mavericks,-4.0,1.91,2024-01-13T23:55:38Z
df4517fdc70f0214d7fce0881f0be3fa,Dallas Mavericks,New Orleans Pelicans,2024-01-14T01:30:00Z,FanDuel,New Orleans Pelicans,4.0,1.91,2024-01-13T23:55:38Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:40:00Z,FanDuel,Chicago Bulls,-6.5,1.91,2024-01-13T23:55:38Z
5729cbe53aa7f3810d952cdaca54eae1,San Antonio Spurs,Chicago Bulls,2024-01-14T01:40:00Z,FanDuel,San Antonio Spurs,6.5,1.91,2024-01-13T23:55:38Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:40:00Z,FanDuel,Los Angeles Lakers,3.0,1.89,2024-01-13T23:55:38Z
cfa02397ebf28d8d017ffd023373cc3b,Utah Jazz,Los Angeles Lakers,2024-01-14T02:40:00Z,FanDuel,Utah Jazz,-3.0,1.93,2024-01-13T23:55:38Z
6c95567e2d299dfca9a08c08813b255c,Denver Nuggets,Indiana Pacers,2024-01-14T20:40:00Z,FanDuel,Denver Nuggets,-11.0,1.93,2024-01-13T23:55:38Z
6c95567e2d299dfca9a08c08813b255c,Denver Nuggets,Indiana Pacers,2024-01-14T20:40:00Z,FanDuel,Indiana Pacers,11.0,1.89,2024-01-13T23:55:38Z
841b4f18365557037930b4cf5adfcbc1,Milwaukee Bucks,Sacramento Kings,2024-01-15T00:10:00Z,FanDuel,Milwaukee Bucks,-5.5,1.94,2024-01-13T23:55:38Z
841b4f18365557037930b4cf5adfcbc1,Milwaukee Bucks,Sacramento Kings,2024-01-15T00:10:00Z,FanDuel,Sacramento Kings,5.5,1.88,2024-01-13T23:55:38Z
e4ee8549119dc680e6385427b842b1dc,Portland Trail Blazers,Phoenix Suns,2024-01-15T02:10:00Z,FanDuel,Phoenix Suns,-10.5,1.91,2024-01-13T23:55:38Z
e4ee8549119dc680e6385427b842b1dc,Portland Trail Blazers,Phoenix Suns,2024-01-15T02:10:00Z,FanDuel,Portland Trail Blazers,10.5,1.91,2024-01-13T23:55:38Z
6c95567e2d299dfca9a08c08813b255c,Denver Nuggets,Indiana Pacers,2024-01-14T20:40:00Z,FanDuel,Denver Nuggets,-12.0,1.91,2024-01-14T11:55:38Z
6c95567e2d299dfca9a08c08813b255c,Denver Nuggets,Indiana Pacers,2024-01-14T20:40:00Z,FanDuel,Indiana Pacers,12.0,1.91,2024-01-14T11:55:38Z
8eb06f453a55f1335c573e0f91828d79,Miami Heat,Charlotte Hornets,2024-01-14T23:00:00Z,FanDuel,Charlotte Hornets,8.0,1.93,2024-01-14T11:55:38Z
8eb06f453a55f1335c573e0f91828d79,Miami Heat,Charlotte Hornets,2024-01-14T23:00:00Z,FanDuel,Miami Heat,-8.0,1.89,2024-01-14T11:55:38Z
099cb6b9fc9683325034c5d2709eb940,Minnesota Timberwolves,Los Angeles Clippers,2024-01-15T00:10:00Z,FanDuel,Los Angeles Clippers,-1.5,1.89,2024-01-14T11:55:38Z
099cb6b9fc9683325034c5d2709eb940,Minnesota Timberwolves,Los Angeles Clippers,2024-01-15T00:10:00Z,FanDuel,Minnesota Timberwolves,1.5,1.93,2024-01-14T11:55:38Z
841b4f18365557037930b4cf5adfcbc1,Milwaukee Bucks,Sacramento Kings,2024-01-15T00:10:00Z,FanDuel,Milwaukee Bucks,-5.0,1.91,2024-01-14T11:55:38Z
841b4f18365557037930b4cf5adfcbc1,Milwaukee Bucks,Sacramento Kings,2024-01-15T00:10:00Z,FanDuel,Sacramento Kings,5.0,1.91,2024-01-14T11:55:38Z
